time_over_Tg,Tg_omega_x,Tg_omega_y,Tg_omega_envelope,phase_rad,Tg_delta
1.800000000000e-02,4.440105256079e-01,4.438540317775e-02,4.462234987827e-01,9.963375581232e-02,0.000000000000e+00
1.840000000000e-02,4.553256417985e-01,4.656870030283e-02,4.577008672999e-01,1.019212041510e-01,0.000000000000e+00
1.880000000000e-02,4.667116139198e-01,4.881364896803e-02,4.692573951396e-01,1.042117074823e-01,0.000000000000e+00
1.920000000000e-02,4.781690351316e-01,5.112095665768e-02,4.808939367139e-01,1.065052564006e-01,0.000000000000e+00
1.960000000000e-02,4.896985007048e-01,5.349133942255e-02,4.926113528795e-01,1.088018415314e-01,0.000000000000e+00
2.000000000000e-02,5.013006015543e-01,5.592552122260e-02,5.044105044929e-01,1.111014535001e-01,0.000000000000e+00
2.040000000000e-02,5.129759241812e-01,5.842423392398e-02,5.162922524106e-01,1.134040829322e-01,0.000000000000e+00
2.080000000000e-02,5.247250542285e-01,6.098821767833e-02,5.282574611216e-01,1.157097203834e-01,0.000000000000e+00
2.120000000000e-02,5.365486097879e-01,6.361822456280e-02,5.403070323084e-01,1.180183556967e-01,0.000000000000e+00
2.160000000000e-02,5.484472260030e-01,6.631501727437e-02,5.524418894567e-01,1.203299782969e-01,0.000000000000e+00
2.200000000000e-02,5.604215335907e-01,6.907936694837e-02,5.646629563289e-01,1.226445776036e-01,0.000000000000e+00
2.240000000000e-02,5.724721585062e-01,7.191205312498e-02,5.769711566875e-01,1.249621430366e-01,0.000000000000e+00
2.280000000000e-02,5.845997222920e-01,7.481386379775e-02,5.893674147085e-01,1.272826640182e-01,0.000000000000e+00
2.320000000000e-02,5.968048667687e-01,7.778559873885e-02,6.018526799557e-01,1.296061301385e-01,0.000000000000e+00
2.360000000000e-02,6.090882680935e-01,8.082807173327e-02,6.144279416736e-01,1.319325312501e-01,0.000000000000e+00
2.400000000000e-02,6.214506007504e-01,8.394210604835e-02,6.270941925587e-01,1.342618572285e-01,0.000000000000e+00
2.440000000000e-02,6.338925340607e-01,8.712853398461e-02,6.398524253078e-01,1.365940979489e-01,0.000000000000e+00
2.480000000000e-02,6.464147321176e-01,9.038819686929e-02,6.527036326174e-01,1.389292432868e-01,0.000000000000e+00
2.520000000000e-02,6.590178663740e-01,9.372194669915e-02,6.656488199443e-01,1.412672828948e-01,0.000000000000e+00
2.560000000000e-02,6.717026504042e-01,9.713065088474e-02,6.786890406521e-01,1.436082055896e-01,0.000000000000e+00
2.600000000000e-02,6.844698034305e-01,1.006151878500e-01,6.918253593460e-01,1.459519999917e-01,0.000000000000e+00
2.640000000000e-02,6.973200391000e-01,1.041764456173e-01,7.050588406310e-01,1.482986547214e-01,0.000000000000e+00
2.680000000000e-02,7.102540654154e-01,1.078153217991e-01,7.183905491122e-01,1.506481583994e-01,0.000000000000e+00
2.720000000000e-02,7.232725906713e-01,1.115327245499e-01,7.318215554777e-01,1.530004996949e-01,0.000000000000e+00
2.760000000000e-02,7.363763655765e-01,1.153295795006e-01,7.453529792571e-01,1.553556676709e-01,0.000000000000e+00
2.800000000000e-02,7.495661580921e-01,1.192068262098e-01,7.589859634881e-01,1.577136515794e-01,0.000000000000e+00
2.840000000000e-02,7.628427302735e-01,1.231654145745e-01,7.727216513586e-01,1.600744406738e-01,0.000000000000e+00
2.880000000000e-02,7.762068380471e-01,1.272063047959e-01,7.865611860567e-01,1.624380242074e-01,0.000000000000e+00
2.920000000000e-02,7.896592339058e-01,1.313304677935e-01,8.005057135733e-01,1.648043913894e-01,0.000000000000e+00
2.960000000000e-02,8.032007072739e-01,1.355388915157e-01,8.145564236310e-01,1.671735307391e-01,0.000000000000e+00
3.000000000000e-02,8.168320753447e-01,1.398325799692e-01,8.287145405583e-01,1.695454302304e-01,0.000000000000e+00
3.040000000000e-02,8.305541497044e-01,1.442125482561e-01,8.429812896297e-01,1.719200778220e-01,0.000000000000e+00
3.080000000000e-02,8.443677353171e-01,1.486798224194e-01,8.573578961199e-01,1.742974614728e-01,0.000000000000e+00
3.120000000000e-02,8.582736319254e-01,1.532354397056e-01,8.718455868100e-01,1.766775691553e-01,0.000000000000e+00
3.160000000000e-02,8.722726727023e-01,1.578804559037e-01,8.864456294097e-01,1.790603892168e-01,0.000000000000e+00
3.200000000000e-02,8.863657278335e-01,1.626159465586e-01,9.011593363845e-01,1.814459104141e-01,0.000000000000e+00
