time_over_Tg,Tg_omega_x,Tg_omega_y,Tg_omega_envelope,phase_rad,Tg_delta
1.840000000000e-02,1.387169710486e-01,2.108815360875e-02,1.403107561078e-01,1.508677260259e-01,0.000000000000e+00
1.880000000000e-02,1.416828648446e-01,2.209798663099e-02,1.433957991146e-01,1.547214064497e-01,0.000000000000e+00
1.920000000000e-02,1.446473043258e-01,2.313571250141e-02,1.464858486055e-01,1.586023047028e-01,0.000000000000e+00
1.960000000000e-02,1.476103405237e-01,2.420167062823e-02,1.495811936399e-01,1.625105777194e-01,0.000000000000e+00
2.000000000000e-02,1.505720184626e-01,2.529620575586e-02,1.526821232808e-01,1.664463824318e-01,0.000000000000e+00
2.040000000000e-02,1.535323770166e-01,2.641966797842e-02,1.557889265913e-01,1.704098757724e-01,0.000000000000e+00
2.080000000000e-02,1.564914487687e-01,2.757241275191e-02,1.589018926341e-01,1.744012146734e-01,0.000000000000e+00
2.120000000000e-02,1.594492598668e-01,2.875480090482e-02,1.620213104722e-01,1.784205560671e-01,0.000000000000e+00
2.160000000000e-02,1.624058314043e-01,2.996719899563e-02,1.651474707338e-01,1.824680572834e-01,0.000000000000e+00
2.200000000000e-02,1.653612026093e-01,3.120998480530e-02,1.682806895634e-01,1.865438821330e-01,0.000000000000e+00
2.240000000000e-02,1.683154259343e-01,3.248354685157e-02,1.714213038788e-01,1.906481997027e-01,0.000000000000e+00
2.280000000000e-02,1.712685471631e-01,3.378828011725e-02,1.745696512016e-01,1.947811792327e-01,0.000000000000e+00
2.320000000000e-02,1.742206046491e-01,3.512458593209e-02,1.777260690535e-01,1.989429899633e-01,0.000000000000e+00
2.360000000000e-02,1.771716291407e-01,3.649287198433e-02,1.808908949562e-01,2.031338011347e-01,0.000000000000e+00
2.400000000000e-02,1.801216436036e-01,3.789355233015e-02,1.840644664314e-01,2.073537819873e-01,0.000000000000e+00
2.440000000000e-02,1.830706633944e-01,3.932704742594e-02,1.872471213528e-01,2.116031014941e-01,0.000000000000e+00
2.480000000000e-02,1.860187167946e-01,4.079378563958e-02,1.904392185048e-01,2.158819127665e-01,0.000000000000e+00
2.520000000000e-02,1.889658563197e-01,4.229420431387e-02,1.936411489668e-01,2.201903444179e-01,0.000000000000e+00
2.560000000000e-02,1.919121287913e-01,4.382874781851e-02,1.968533065827e-01,2.245285229649e-01,0.000000000000e+00
2.600000000000e-02,1.948575723591e-01,4.539786737074e-02,2.000760851963e-01,2.288965749241e-01,0.000000000000e+00
2.640000000000e-02,1.978022163045e-01,4.700202104456e-02,2.033098786514e-01,2.332946268120e-01,0.000000000000e+00
2.680000000000e-02,2.007460808410e-01,4.864167377721e-02,2.065550807917e-01,2.377228051452e-01,0.000000000000e+00
2.720000000000e-02,2.036891769844e-01,5.031729739312e-02,2.098120855374e-01,2.421812364507e-01,0.000000000000e+00
2.760000000000e-02,2.066315241365e-01,5.202937564927e-02,2.130813053682e-01,2.466700498299e-01,0.000000000000e+00
2.800000000000e-02,2.095731729151e-01,5.377841136816e-02,2.163631954261e-01,2.511893803006e-01,0.000000000000e+00
2.840000000000e-02,2.125141694242e-01,5.556491710046e-02,2.196582168243e-01,2.557393637090e-01,0.000000000000e+00
2.880000000000e-02,2.154545492513e-01,5.738941355979e-02,2.229668306762e-01,2.603201359010e-01,0.000000000000e+00
2.920000000000e-02,2.183943372242e-01,5.925242962642e-02,2.262894980953e-01,2.649318327228e-01,0.000000000000e+00
2.960000000000e-02,2.213335471635e-01,6.115450234723e-02,2.296266801949e-01,2.695745900206e-01,0.000000000000e+00
3.000000000000e-02,2.242721816697e-01,6.309617693524e-02,2.329788381264e-01,2.742485436090e-01,0.000000000000e+00
3.040000000000e-02,2.272102513468e-01,6.507800846495e-02,2.363464522747e-01,2.789538135039e-01,0.000000000000e+00
3.080000000000e-02,2.301478062202e-01,6.710056489805e-02,2.397300534301e-01,2.836904783151e-01,0.000000000000e+00
3.120000000000e-02,2.330848926582e-01,6.916442368732e-02,2.431301805401e-01,2.884586099523e-01,0.000000000000e+00
3.160000000000e-02,2.360215448337e-01,7.127017108576e-02,2.465473725520e-01,2.932582803250e-01,0.000000000000e+00
3.200000000000e-02,2.389577844552e-01,7.341840214027e-02,2.499821684132e-01,2.980895613428e-01,0.000000000000e+00
3.240000000000e-02,2.418936204921e-01,7.560972068053e-02,2.534351070711e-01,3.029525249151e-01,0.000000000000e+00
3.280000000000e-02,2.448290490080e-01,7.784473933938e-02,2.569067275899e-01,3.078472429563e-01,0.000000000000e+00
3.320000000000e-02,2.477640772477e-01,8.012408769875e-02,2.603975948505e-01,3.127737884206e-01,0.000000000000e+00
3.360000000000e-02,2.506987537219e-01,8.244842330597e-02,2.639083318567e-01,3.177322366038e-01,0.000000000000e+00
3.400000000000e-02,2.536331200086e-01,8.481841663241e-02,2.674395695579e-01,3.227226631218e-01,0.000000000000e+00
3.440000000000e-02,2.565672028652e-01,8.723474860848e-02,2.709919389038e-01,3.277451435905e-01,0.000000000000e+00
3.480000000000e-02,2.595010138966e-01,8.969811060067e-02,2.745660708440e-01,3.327997536259e-01,0.000000000000e+00
3.520000000000e-02,2.624345492179e-01,9.220920438225e-02,2.781625963281e-01,3.378865688438e-01,0.000000000000e+00
3.560000000000e-02,2.653677898843e-01,9.476874218976e-02,2.817821470645e-01,3.430056642458e-01,0.000000000000e+00
3.600000000000e-02,2.683007419739e-01,9.737745160728e-02,2.854253952003e-01,3.481570820900e-01,0.000000000000e+00
3.640000000000e-02,2.712334561635e-01,1.000360784841e-01,2.890930727999e-01,3.533408161199e-01,0.000000000000e+00
3.680000000000e-02,2.741659713342e-01,1.027453805403e-01,2.927859167720e-01,3.585568561563e-01,0.000000000000e+00
3.720000000000e-02,2.770983092822e-01,1.055061267489e-01,2.965046640251e-01,3.638051920200e-01,0.000000000000e+00
3.760000000000e-02,2.800304743583e-01,1.083190972876e-01,3.002500514680e-01,3.690858135320e-01,0.000000000000e+00
3.800000000000e-02,2.829624531020e-01,1.111850834810e-01,3.040228160092e-01,3.743987105130e-01,0.000000000000e+00
3.840000000000e-02,2.858942181299e-01,1.141048893746e-01,3.078236991190e-01,3.797438726007e-01,0.000000000000e+00
3.880000000000e-02,2.888257860439e-01,1.170793545684e-01,3.116535094460e-01,3.851212867313e-01,0.000000000000e+00
3.920000000000e-02,2.917572015255e-01,1.201093498724e-01,3.155131068097e-01,3.905309377837e-01,0.000000000000e+00
3.960000000000e-02,2.946884901532e-01,1.231957598347e-01,3.194033523149e-01,3.959728105851e-01,0.000000000000e+00
4.000000000000e-02,2.976196567675e-01,1.263394822096e-01,3.233251070662e-01,4.014468899628e-01,0.000000000000e+00
4.040000000000e-02,3.005506850335e-01,1.295414278700e-01,3.272792321684e-01,4.069531607439e-01,0.000000000000e+00
4.080000000000e-02,3.034815369987e-01,1.328025207108e-01,3.312665887261e-01,4.124916077558e-01,0.000000000000e+00
4.120000000000e-02,3.064121738121e-01,1.361237013648e-01,3.352880587398e-01,4.180622006191e-01,0.000000000000e+00
4.160000000000e-02,3.093426300818e-01,1.395059411266e-01,3.393446189282e-01,4.236648400250e-01,0.000000000000e+00
4.200000000000e-02,3.122729447078e-01,1.429502304166e-01,3.434372728354e-01,4.292994071430e-01,0.000000000000e+00
4.240000000000e-02,3.152031332655e-01,1.464575739133e-01,3.475670240068e-01,4.349657831417e-01,0.000000000000e+00
4.280000000000e-02,3.181331875463e-01,1.500289904251e-01,3.517348759880e-01,4.406638491894e-01,0.000000000000e+00
4.320000000000e-02,3.210630750965e-01,1.536655127485e-01,3.559418323247e-01,4.463934864545e-01,0.000000000000e+00
4.360000000000e-02,3.239927405434e-01,1.573681883047e-01,3.601888985174e-01,4.521545759086e-01,0.000000000000e+00
4.400000000000e-02,3.269221674946e-01,1.611381069782e-01,3.644771503399e-01,4.579469914509e-01,0.000000000000e+00
4.440000000000e-02,3.298513935417e-01,1.649764100523e-01,3.688077516745e-01,4.637705981132e-01,0.000000000000e+00
4.480000000000e-02,3.327804337784e-01,1.688842576159e-01,3.731818719823e-01,4.696252603656e-01,0.000000000000e+00
4.520000000000e-02,3.357092751467e-01,1.728628261494e-01,3.776006807248e-01,4.755108426784e-01,0.000000000000e+00
4.560000000000e-02,3.386378758989e-01,1.769133083249e-01,3.820653473632e-01,4.814272095218e-01,0.000000000000e+00
4.600000000000e-02,3.415661650584e-01,1.810369127912e-01,3.865770413587e-01,4.873742253660e-01,0.000000000000e+00
4.640000000000e-02,3.444940704078e-01,1.852348717559e-01,3.911369610003e-01,4.933517377304e-01,0.000000000000e+00
4.680000000000e-02,3.474216143506e-01,1.895084680242e-01,3.957464309009e-01,4.993595198548e-01,0.000000000000e+00
4.720000000000e-02,3.503488224257e-01,1.938590114805e-01,4.004068102659e-01,5.053973246386e-01,0.000000000000e+00
4.760000000000e-02,3.532756885028e-01,1.982878297002e-01,4.051194583013e-01,5.114649049803e-01,0.000000000000e+00
4.800000000000e-02,3.562021742358e-01,2.027962676713e-01,4.098857342135e-01,5.175620137789e-01,0.000000000000e+00
4.840000000000e-02,3.591282085184e-01,2.073856875005e-01,4.147069972085e-01,5.236884039330e-01,0.000000000000e+00
4.880000000000e-02,3.620536950101e-01,2.120574722139e-01,4.195846155333e-01,5.298438270847e-01,0.000000000000e+00
4.920000000000e-02,3.649786118851e-01,2.168130775484e-01,4.245200793008e-01,5.360280179355e-01,0.000000000000e+00
4.960000000000e-02,3.679029791714e-01,2.216540185789e-01,4.295149660202e-01,5.422406990382e-01,0.000000000000e+00
5.000000000000e-02,3.708267814121e-01,2.265818313463e-01,4.345708551073e-01,5.484815926804e-01,0.000000000000e+00
5.040000000000e-02,3.737499653506e-01,2.315980716224e-01,4.396893259778e-01,5.547504211500e-01,0.000000000000e+00
5.080000000000e-02,3.766724393258e-01,2.367043145139e-01,4.448719580477e-01,5.610469067346e-01,0.000000000000e+00
5.120000000000e-02,3.795940749349e-01,2.419021549583e-01,4.501203331323e-01,5.673707707305e-01,0.000000000000e+00
5.160000000000e-02,3.825148001608e-01,2.471932456203e-01,4.554361349546e-01,5.737216923345e-01,0.000000000000e+00
5.200000000000e-02,3.854346317188e-01,2.525793124227e-01,4.608211848343e-01,5.800992938996e-01,0.000000000000e+00
5.240000000000e-02,3.883535534750e-01,2.580621066661e-01,4.662773138312e-01,5.865031937551e-01,0.000000000000e+00
5.280000000000e-02,3.912715066514e-01,2.636434008628e-01,4.718063530049e-01,5.929330102304e-01,0.000000000000e+00
5.320000000000e-02,3.941883892393e-01,2.693249882137e-01,4.774101334151e-01,5.993883616547e-01,0.000000000000e+00
5.360000000000e-02,3.971040560445e-01,2.751086824256e-01,4.830904868376e-01,6.058688662465e-01,0.000000000000e+00
5.400000000000e-02,4.000183959404e-01,2.809963634723e-01,4.888493360693e-01,6.123741281221e-01,0.000000000000e+00
5.440000000000e-02,4.029314057491e-01,2.869900248643e-01,4.946887830855e-01,6.189037236379e-01,0.000000000000e+00
5.480000000000e-02,4.058430516190e-01,2.930916946972e-01,5.006109507870e-01,6.254572259081e-01,0.000000000000e+00
5.520000000000e-02,4.087532502575e-01,2.993034244722e-01,5.066179620748e-01,6.320342080470e-01,0.000000000000e+00
5.560000000000e-02,4.116618683321e-01,3.056272884183e-01,5.127119398498e-01,6.386342431687e-01,0.000000000000e+00
5.600000000000e-02,4.145687223128e-01,3.120653830356e-01,5.188950075008e-01,6.452569042737e-01,0.000000000000e+00
5.640000000000e-02,4.174736607176e-01,3.186198748892e-01,5.251693841680e-01,6.519017420055e-01,0.000000000000e+00
5.680000000000e-02,4.203766613947e-01,3.252930607637e-01,5.315374989842e-01,6.585682579770e-01,0.000000000000e+00
5.720000000000e-02,4.232776709083e-01,3.320872772824e-01,5.380018089396e-01,6.652559472970e-01,0.000000000000e+00
5.760000000000e-02,4.261765796142e-01,3.390048861433e-01,5.445647710242e-01,6.719643050741e-01,0.000000000000e+00
5.800000000000e-02,4.290732211168e-01,3.460482732574e-01,5.512288422280e-01,6.786928264170e-01,0.000000000000e+00
5.840000000000e-02,4.319673727884e-01,3.532198485704e-01,5.579964807934e-01,6.854410062455e-01,0.000000000000e+00
5.880000000000e-02,4.348588589674e-01,3.605221172308e-01,5.648702720404e-01,6.922083203115e-01,0.000000000000e+00
5.920000000000e-02,4.377476367534e-01,3.679577437904e-01,5.718530359266e-01,6.989942089750e-01,0.000000000000e+00
5.960000000000e-02,4.406336205705e-01,3.755294349511e-01,5.789476177442e-01,7.057981087751e-01,0.000000000000e+00
6.000000000000e-02,4.435166606249e-01,3.832399242491e-01,5.861568627853e-01,7.126194562503e-01,0.000000000000e+00
6.040000000000e-02,4.463965424426e-01,3.910919709759e-01,5.934836163421e-01,7.194576879395e-01,0.000000000000e+00
6.080000000000e-02,4.492729911191e-01,3.990883628397e-01,6.009307297045e-01,7.263122399036e-01,0.000000000000e+00
6.120000000000e-02,4.521458169733e-01,4.072320343182e-01,6.085012486276e-01,7.331825327044e-01,0.000000000000e+00
6.160000000000e-02,4.550149405057e-01,4.155260943533e-01,6.161984511275e-01,7.400679683930e-01,0.000000000000e+00
6.200000000000e-02,4.578802195795e-01,4.239736902006e-01,6.240256288522e-01,7.469679479337e-01,0.000000000000e+00
6.240000000000e-02,4.607414383377e-01,4.325779976298e-01,6.319860734501e-01,7.538818722912e-01,0.000000000000e+00
6.280000000000e-02,4.635983068478e-01,4.413422195963e-01,6.400830765692e-01,7.608091424298e-01,0.000000000000e+00
6.320000000000e-02,4.664504836694e-01,4.502696034715e-01,6.483199592221e-01,7.677491554367e-01,0.000000000000e+00
6.360000000000e-02,4.692977900958e-01,4.593636171657e-01,6.567003491429e-01,7.747012678999e-01,0.000000000000e+00
6.400000000000e-02,4.721401085428e-01,4.686278750398e-01,6.652280566537e-01,7.816648122986e-01,0.000000000000e+00
6.440000000000e-02,4.749772406188e-01,4.780660240491e-01,6.739068945010e-01,7.886391207917e-01,0.000000000000e+00
6.480000000000e-02,4.778089050433e-01,4.876817406361e-01,6.827406754314e-01,7.956235255383e-01,0.000000000000e+00
6.520000000000e-02,4.806347375459e-01,4.974787291395e-01,6.917332122156e-01,8.026173586980e-01,0.000000000000e+00
6.560000000000e-02,4.834543720715e-01,5.074608088282e-01,7.008884378927e-01,8.096199557518e-01,0.000000000000e+00
6.600000000000e-02,4.862676246860e-01,5.176321223765e-01,7.102106848913e-01,8.166306632097e-01,0.000000000000e+00
6.640000000000e-02,4.890742722691e-01,5.279969073331e-01,7.197043684381e-01,8.236488298683e-01,0.000000000000e+00
6.680000000000e-02,4.918739955789e-01,5.385594340079e-01,7.293739037597e-01,8.306738045239e-01,0.000000000000e+00
6.720000000000e-02,4.946663792259e-01,5.493240035700e-01,7.392237060827e-01,8.377049359732e-01,0.000000000000e+00
6.760000000000e-02,4.974509243243e-01,5.602949582401e-01,7.492582080568e-01,8.447415711757e-01,0.000000000000e+00
6.800000000000e-02,5.002272884285e-01,5.714769134824e-01,7.594821938215e-01,8.517830200319e-01,0.000000000000e+00
6.840000000000e-02,5.029952603909e-01,5.828747458004e-01,7.699007736504e-01,8.588285580569e-01,0.000000000000e+00
6.880000000000e-02,5.057545308916e-01,5.944933753762e-01,7.805190701601e-01,8.658774594642e-01,0.000000000000e+00
6.920000000000e-02,5.085046837795e-01,6.063377553135e-01,7.913422059667e-01,8.729289984675e-01,0.000000000000e+00
6.960000000000e-02,5.112451965607e-01,6.184128694919e-01,8.023753038071e-01,8.799824492906e-01,0.000000000000e+00
7.000000000000e-02,5.139755450218e-01,6.307238775094e-01,8.136236664090e-01,8.870371012654e-01,0.000000000000e+00
7.040000000000e-02,5.166954048938e-01,6.432764142199e-01,8.250931380941e-01,8.940922891850e-01,0.000000000000e+00
7.080000000000e-02,5.194043856878e-01,6.560762356402e-01,8.367896646372e-01,9.011473563583e-01,0.000000000000e+00
7.120000000000e-02,5.221019710871e-01,6.691291342775e-01,8.487191918132e-01,9.082016460942e-01,0.000000000000e+00
7.160000000000e-02,5.247875194830e-01,6.824409365122e-01,8.608876653971e-01,9.152545017016e-01,0.000000000000e+00
7.200000000000e-02,5.274603119946e-01,6.960175544139e-01,8.733011031607e-01,9.223052609113e-01,0.000000000000e+00
7.240000000000e-02,5.301198966124e-01,7.098653859839e-01,8.859661229429e-01,9.293532149614e-01,0.000000000000e+00
7.280000000000e-02,5.327658794456e-01,7.239910936936e-01,8.988896406395e-01,9.363976319970e-01,0.000000000000e+00
7.320000000000e-02,5.353977282676e-01,7.384013801901e-01,9.120785743020e-01,9.434377799962e-01,0.000000000000e+00
7.360000000000e-02,5.380147721979e-01,7.531029836565e-01,9.255398419817e-01,9.504729269371e-01,0.000000000000e+00
7.400000000000e-02,5.406162171116e-01,7.681026994770e-01,9.392803900582e-01,9.575023436001e-01,0.000000000000e+00
7.440000000000e-02,5.432014111898e-01,7.834078494210e-01,9.533077318751e-01,9.645253568531e-01,0.000000000000e+00
7.480000000000e-02,5.457698046709e-01,7.990262524948e-01,9.676299043883e-01,9.715413453629e-01,0.000000000000e+00
7.520000000000e-02,5.483206912268e-01,8.149657871688e-01,9.822549641937e-01,9.785496897390e-01,0.000000000000e+00
7.560000000000e-02,5.508531992648e-01,8.312343708581e-01,9.971909678873e-01,9.855497705910e-01,0.000000000000e+00
7.600000000000e-02,5.533663017201e-01,8.478399679025e-01,1.012445986239e+00,9.925409677821e-01,0.000000000000e+00
7.640000000000e-02,5.558591364878e-01,8.647910284709e-01,1.028028648697e+00,9.995226317504e-01,0.000000000000e+00
7.680000000000e-02,5.583310939819e-01,8.820966351220e-01,1.043948314909e+00,1.006494074475e+00,0.000000000000e+00
7.720000000000e-02,5.607814084608e-01,8.997659544010e-01,1.060214393778e+00,1.013454605340e+00,0.000000000000e+00
7.760000000000e-02,5.632091307612e-01,9.178081932243e-01,1.076836294207e+00,1.020403533732e+00,0.000000000000e+00
7.800000000000e-02,5.656131361616e-01,9.362326065487e-01,1.093823437929e+00,1.027340170172e+00,0.000000000000e+00
7.840000000000e-02,5.679923864890e-01,9.550490485733e-01,1.111185869371e+00,1.034263880382e+00,0.000000000000e+00
7.880000000000e-02,5.703460204745e-01,9.742682236587e-01,1.128934521884e+00,1.041174108883e+00,0.000000000000e+00
7.920000000000e-02,5.726729846583e-01,9.939009457032e-01,1.147080397020e+00,1.048070306242e+00,0.000000000000e+00
7.960000000000e-02,5.749720055800e-01,1.013958072028e+00,1.165634496329e+00,1.054951923025e+00,0.000000000000e+00
8.000000000000e-02,5.772416054187e-01,1.034450520352e+00,1.184607846540e+00,1.061818408966e+00,0.000000000000e+00
8.040000000000e-02,5.794805172888e-01,1.055389951012e+00,1.204012300026e+00,1.068669186434e+00,0.000000000000e+00
8.080000000000e-02,5.816877510608e-01,1.076788918487e+00,1.223860700697e+00,1.075503644944e+00,0.000000000000e+00
8.120000000000e-02,5.838620986130e-01,1.098660076564e+00,1.244165951163e+00,1.082321172063e+00,0.000000000000e+00
8.160000000000e-02,5.860021063951e-01,1.121016123211e+00,1.264940954036e+00,1.089121155357e+00,0.000000000000e+00
8.200000000000e-02,5.881061090322e-01,1.143869868583e+00,1.286198690613e+00,1.095902987740e+00,0.000000000000e+00
8.240000000000e-02,5.901726491633e-01,1.167235281422e+00,1.307953347034e+00,1.102666143974e+00,0.000000000000e+00
8.280000000000e-02,5.922003397136e-01,1.191127256955e+00,1.330220051202e+00,1.109410162796e+00,0.000000000000e+00
8.320000000000e-02,5.941875047782e-01,1.215560765455e+00,1.353013956080e+00,1.116134584647e+00,0.000000000000e+00
8.360000000000e-02,5.961321737604e-01,1.240550823117e+00,1.376350214636e+00,1.122838949968e+00,0.000000000000e+00
8.400000000000e-02,5.980322130563e-01,1.266112738639e+00,1.400244262547e+00,1.129522793782e+00,0.000000000000e+00
8.440000000000e-02,5.998859754683e-01,1.292263422991e+00,1.424713282721e+00,1.136185617628e+00,0.000000000000e+00
8.480000000000e-02,6.016917808336e-01,1.319020437071e+00,1.449775124816e+00,1.142826910267e+00,0.000000000000e+00
8.520000000000e-02,6.034476134176e-01,1.346401394712e+00,1.475447639810e+00,1.149446160436e+00,0.000000000000e+00
8.560000000000e-02,6.051511286153e-01,1.374423960013e+00,1.501748684142e+00,1.156042857126e+00,0.000000000000e+00
8.600000000000e-02,6.067999689884e-01,1.403106726796e+00,1.528697056040e+00,1.162616533186e+00,0.000000000000e+00
8.640000000000e-02,6.083920800322e-01,1.432470232925e+00,1.556313558144e+00,1.169166814815e+00,0.000000000000e+00
8.680000000000e-02,6.099250883159e-01,1.462535317111e+00,1.584619249901e+00,1.175693340170e+00,0.000000000000e+00
8.720000000000e-02,6.113962183089e-01,1.493322869674e+00,1.613635190758e+00,1.182195747409e+00,0.000000000000e+00
8.760000000000e-02,6.128023750285e-01,1.524854006990e+00,1.643382637572e+00,1.188673672723e+00,0.000000000000e+00
8.800000000000e-02,6.141409228147e-01,1.557151946804e+00,1.673885079243e+00,1.195126730072e+00,0.000000000000e+00
8.840000000000e-02,6.154093193929e-01,1.590241266030e+00,1.705167415412e+00,1.201554519360e+00,0.000000000000e+00
8.880000000000e-02,6.166045680858e-01,1.624146619147e+00,1.737254567953e+00,1.207956640274e+00,0.000000000000e+00
8.920000000000e-02,6.177232196809e-01,1.658892717954e+00,1.770171467913e+00,1.214332692764e+00,0.000000000000e+00
8.960000000000e-02,6.187617853206e-01,1.694505644191e+00,1.803944435166e+00,1.220682317314e+00,0.000000000000e+00
9.000000000000e-02,6.197171184720e-01,1.731014270088e+00,1.838602651520e+00,1.227005237920e+00,0.000000000000e+00
9.040000000000e-02,6.205856217752e-01,1.768447867444e+00,1.874175651806e+00,1.233301188883e+00,0.000000000000e+00
9.080000000000e-02,6.213631470052e-01,1.806835761330e+00,1.910692970856e+00,1.239569904505e+00,0.000000000000e+00
9.120000000000e-02,6.220452103891e-01,1.846207916440e+00,1.948184774217e+00,1.245811116331e+00,0.000000000000e+00
9.160000000000e-02,6.226279515512e-01,1.886597783173e+00,1.986684867191e+00,1.252024540022e+00,0.000000000000e+00
9.200000000000e-02,6.231073010684e-01,1.928040105822e+00,2.026228357886e+00,1.258209885548e+00,0.000000000000e+00
