time_over_Tg,Tg_omega_x,Tg_omega_y,Tg_omega_envelope,phase_rad,Tg_delta
2.080000000000e-02,5.403074580386e-01,6.314035021762e-02,5.439842396961e-01,1.163323975645e-01,0.000000000000e+00
2.120000000000e-02,5.524223417579e-01,6.589332160080e-02,5.563383624242e-01,1.187197730737e-01,0.000000000000e+00
2.160000000000e-02,5.646112308186e-01,6.871800104610e-02,5.687776416442e-01,1.211128572224e-01,0.000000000000e+00
2.200000000000e-02,5.768746440521e-01,7.161527705789e-02,5.813029355321e-01,1.235116505085e-01,0.000000000000e+00
2.240000000000e-02,5.892131116309e-01,7.458604999627e-02,5.939151200060e-01,1.259161532890e-01,0.000000000000e+00
2.280000000000e-02,6.016271806012e-01,7.763123299491e-02,6.066150944170e-01,1.283263657344e-01,0.000000000000e+00
2.320000000000e-02,6.141173931009e-01,8.075174950465e-02,6.194037597215e-01,1.307422880022e-01,0.000000000000e+00
2.360000000000e-02,6.266842846696e-01,8.394853312077e-02,6.322820168761e-01,1.331639202502e-01,0.000000000000e+00
2.400000000000e-02,6.393283843108e-01,8.722252761516e-02,6.452507669961e-01,1.355912626322e-01,0.000000000000e+00
2.440000000000e-02,6.520502288618e-01,9.057468871571e-02,6.583109259269e-01,1.380243149301e-01,0.000000000000e+00
2.480000000000e-02,6.648503745320e-01,9.400598571931e-02,6.714634359862e-01,1.404630762583e-01,0.000000000000e+00
2.520000000000e-02,6.777293732449e-01,9.751739880937e-02,6.847092422550e-01,1.429075456614e-01,0.000000000000e+00
2.560000000000e-02,6.906877697930e-01,1.011099187443e-01,6.980492898142e-01,1.453577221839e-01,0.000000000000e+00
2.600000000000e-02,7.037261018174e-01,1.047845468804e-01,7.114845238261e-01,1.478136048700e-01,0.000000000000e+00
2.640000000000e-02,7.168449125845e-01,1.085422970952e-01,7.250159025545e-01,1.502751927129e-01,0.000000000000e+00
2.680000000000e-02,7.300447650024e-01,1.123841980892e-01,7.386444116674e-01,1.527424845987e-01,0.000000000000e+00
2.720000000000e-02,7.433262177806e-01,1.163112900874e-01,7.523710402732e-01,1.552154793998e-01,0.000000000000e+00
2.760000000000e-02,7.566898219176e-01,1.203246243599e-01,7.661967774802e-01,1.576941759890e-01,0.000000000000e+00
2.800000000000e-02,7.701361206795e-01,1.244252632428e-01,7.801226124836e-01,1.601785732364e-01,0.000000000000e+00
2.840000000000e-02,7.836656626171e-01,1.286142820008e-01,7.941495478181e-01,1.626686696366e-01,0.000000000000e+00
2.880000000000e-02,7.972790155483e-01,1.328927709969e-01,8.082786136086e-01,1.651644629079e-01,0.000000000000e+00
2.920000000000e-02,8.109767424815e-01,1.372618325035e-01,8.225108433985e-01,1.676659506720e-01,0.000000000000e+00
2.960000000000e-02,8.247593981149e-01,1.417225802448e-01,8.368472707311e-01,1.701731305509e-01,0.000000000000e+00
3.000000000000e-02,8.386275288991e-01,1.462761394334e-01,8.512889293272e-01,1.726860001665e-01,0.000000000000e+00
3.040000000000e-02,8.525816874328e-01,1.509236493538e-01,8.658368678222e-01,1.752045571511e-01,0.000000000000e+00
3.080000000000e-02,8.666224432098e-01,1.556662655162e-01,8.804921608366e-01,1.777287991543e-01,0.000000000000e+00
3.120000000000e-02,8.807503594477e-01,1.605051557792e-01,8.952558855986e-01,1.802587238276e-01,0.000000000000e+00
3.160000000000e-02,8.949659903992e-01,1.654414999107e-01,9.101291193363e-01,1.827943288225e-01,0.000000000000e+00
3.200000000000e-02,9.092698817268e-01,1.704764896679e-01,9.251129397781e-01,1.853356117747e-01,0.000000000000e+00
3.240000000000e-02,9.236625879673e-01,1.756113316062e-01,9.402084429524e-01,1.878825697372e-01,0.000000000000e+00
3.280000000000e-02,9.381446771519e-01,1.808472480364e-01,9.554167480167e-01,1.904351990271e-01,0.000000000000e+00
3.320000000000e-02,9.527167092739e-01,1.861854737667e-01,9.707389756115e-01,1.929934959140e-01,0.000000000000e+00
3.360000000000e-02,9.673792346979e-01,1.916272558745e-01,9.861762463773e-01,1.955574566679e-01,0.000000000000e+00
3.400000000000e-02,9.821327954245e-01,1.971738539925e-01,1.001729682373e+00,1.981270775673e-01,0.000000000000e+00
3.440000000000e-02,9.969779453430e-01,2.028265446059e-01,1.017400427903e+00,2.007023550292e-01,0.000000000000e+00
3.480000000000e-02,1.011915245561e+00,2.085866203859e-01,1.033189644936e+00,2.032832855802e-01,0.000000000000e+00
3.520000000000e-02,1.026945247436e+00,2.144553867973e-01,1.049098495928e+00,2.058698657501e-01,0.000000000000e+00
3.560000000000e-02,1.042068491963e+00,2.204341619963e-01,1.065128143332e+00,2.084620920687e-01,0.000000000000e+00
3.600000000000e-02,1.057285513366e+00,2.265242774681e-01,1.081279753374e+00,2.110599609262e-01,0.000000000000e+00
3.640000000000e-02,1.072596860802e+00,2.327270818777e-01,1.097554518210e+00,2.136634677541e-01,0.000000000000e+00
3.680000000000e-02,1.088003083382e+00,2.390439386994e-01,1.113953640902e+00,2.162726075801e-01,0.000000000000e+00
3.720000000000e-02,1.103504719308e+00,2.454762244000e-01,1.130478324551e+00,2.188873754308e-01,0.000000000000e+00
3.760000000000e-02,1.119102295707e+00,2.520253284242e-01,1.147129772268e+00,2.215077663330e-01,0.000000000000e+00
3.800000000000e-02,1.134796336922e+00,2.586926552464e-01,1.163909195844e+00,2.241337754314e-01,0.000000000000e+00
3.840000000000e-02,1.150587380052e+00,2.654796283699e-01,1.180817831934e+00,2.267653982098e-01,0.000000000000e+00
3.880000000000e-02,1.166475954893e+00,2.723876856877e-01,1.197856921614e+00,2.294026302122e-01,0.000000000000e+00
3.920000000000e-02,1.182462579503e+00,2.794182784433e-01,1.215027705961e+00,2.320454669825e-01,0.000000000000e+00
3.960000000000e-02,1.198547760611e+00,2.865728713178e-01,1.232331426622e+00,2.346939040390e-01,0.000000000000e+00
4.000000000000e-02,1.214732008812e+00,2.938529452251e-01,1.249769341378e+00,2.373479361702e-01,0.000000000000e+00
4.040000000000e-02,1.231015840244e+00,3.012599977853e-01,1.267342726020e+00,2.400075573507e-01,0.000000000000e+00
4.080000000000e-02,1.247399759615e+00,3.087955403360e-01,1.285052857286e+00,2.426727615118e-01,0.000000000000e+00
4.120000000000e-02,1.263884259123e+00,3.164610977450e-01,1.302901011914e+00,2.453435425853e-01,0.000000000000e+00
4.160000000000e-02,1.280469821506e+00,3.242582093138e-01,1.320888469968e+00,2.480198945866e-01,0.000000000000e+00
4.200000000000e-02,1.297156936380e+00,3.321884336320e-01,1.339016532026e+00,2.507018120496e-01,0.000000000000e+00
4.240000000000e-02,1.313946087819e+00,3.402533452589e-01,1.357286506474e+00,2.533892897055e-01,0.000000000000e+00
4.280000000000e-02,1.330837746693e+00,3.484545325815e-01,1.375699701715e+00,2.560823222856e-01,0.000000000000e+00
4.320000000000e-02,1.347832370635e+00,3.567935978099e-01,1.394257426292e+00,2.587809045131e-01,0.000000000000e+00
4.360000000000e-02,1.364930413557e+00,3.652721586651e-01,1.412960998665e+00,2.614850305047e-01,0.000000000000e+00
4.400000000000e-02,1.382132331827e+00,3.738918495625e-01,1.431811753636e+00,2.641946933785e-01,0.000000000000e+00
4.440000000000e-02,1.399438569462e+00,3.826543190709e-01,1.450811027530e+00,2.669098861596e-01,0.000000000000e+00
4.480000000000e-02,1.416849556465e+00,3.915612296185e-01,1.469960156670e+00,2.696306018730e-01,0.000000000000e+00
4.520000000000e-02,1.434365710583e+00,4.006142581498e-01,1.489260479409e+00,2.723568336439e-01,0.000000000000e+00
4.560000000000e-02,1.451987448600e+00,4.098151003078e-01,1.508713348298e+00,2.750885753009e-01,0.000000000000e+00
4.600000000000e-02,1.469715178450e+00,4.191654678266e-01,1.528320121959e+00,2.778258209728e-01,0.000000000000e+00
4.640000000000e-02,1.487549293329e+00,4.286670864825e-01,1.548082159033e+00,2.805685647898e-01,0.000000000000e+00
4.680000000000e-02,1.505490171668e+00,4.383216960670e-01,1.568000818314e+00,2.833168008661e-01,0.000000000000e+00
4.720000000000e-02,1.523538183569e+00,4.481310511411e-01,1.588077465299e+00,2.860705226059e-01,0.000000000000e+00
4.760000000000e-02,1.541693693261e+00,4.580969213351e-01,1.608313474785e+00,2.888297224288e-01,0.000000000000e+00
4.800000000000e-02,1.559957050271e+00,4.682210902854e-01,1.628710222255e+00,2.915943926817e-01,0.000000000000e+00
4.840000000000e-02,1.578328588575e+00,4.785053555081e-01,1.649269083189e+00,2.943645257119e-01,0.000000000000e+00
4.880000000000e-02,1.596808627742e+00,4.889515291523e-01,1.669991434557e+00,2.971401140942e-01,0.000000000000e+00
4.920000000000e-02,1.615397476910e+00,4.995614405613e-01,1.690878659544e+00,2.999211513567e-01,0.000000000000e+00
4.960000000000e-02,1.634095430516e+00,5.103369338754e-01,1.711932142963e+00,3.027076312762e-01,0.000000000000e+00
5.000000000000e-02,1.652902766693e+00,5.212798671273e-01,1.733153269626e+00,3.054995476298e-01,0.000000000000e+00
5.040000000000e-02,1.671819747217e+00,5.323921120761e-01,1.754543424423e+00,3.082968941117e-01,0.000000000000e+00
5.080000000000e-02,1.690846618741e+00,5.436755528178e-01,1.776103993251e+00,3.110996633797e-01,0.000000000000e+00
5.120000000000e-02,1.709983612195e+00,5.551320861102e-01,1.797836362688e+00,3.139078473849e-01,0.000000000000e+00
5.160000000000e-02,1.729230941621e+00,5.667636222459e-01,1.819741919328e+00,3.167214380648e-01,0.000000000000e+00
5.200000000000e-02,1.748588803926e+00,5.785720850149e-01,1.841822049703e+00,3.195404273704e-01,0.000000000000e+00
5.240000000000e-02,1.768057375465e+00,5.905594118781e-01,1.864078137282e+00,3.223648079365e-01,0.000000000000e+00
5.280000000000e-02,1.787636810337e+00,6.027275540402e-01,1.886511561075e+00,3.251945733938e-01,0.000000000000e+00
5.320000000000e-02,1.807327244623e+00,6.150784760890e-01,1.909123699739e+00,3.280297174513e-01,0.000000000000e+00
5.360000000000e-02,1.827128796595e+00,6.276141559018e-01,1.931915931928e+00,3.308702338177e-01,0.000000000000e+00
5.400000000000e-02,1.847041562911e+00,6.403365824247e-01,1.954889632156e+00,3.337161157683e-01,0.000000000000e+00
5.440000000000e-02,1.867065611874e+00,6.532477515302e-01,1.978046163243e+00,3.365673553533e-01,0.000000000000e+00
5.480000000000e-02,1.887200991819e+00,6.663496707823e-01,2.001386885956e+00,3.394239444080e-01,0.000000000000e+00
5.520000000000e-02,1.907447732757e+00,6.796443604114e-01,2.024913161061e+00,3.422858747675e-01,0.000000000000e+00
5.560000000000e-02,1.927805842257e+00,6.931338524321e-01,2.048626345342e+00,3.451531385487e-01,0.000000000000e+00
5.600000000000e-02,1.948275289517e+00,7.068201873003e-01,2.072527775669e+00,3.480257292753e-01,0.000000000000e+00
5.640000000000e-02,1.968856018757e+00,7.207054165130e-01,2.096618782704e+00,3.509036409098e-01,0.000000000000e+00
5.680000000000e-02,1.989547955196e+00,7.347916037667e-01,2.120900697107e+00,3.537868674147e-01,0.000000000000e+00
5.720000000000e-02,2.010351001791e+00,7.490808233780e-01,2.145374846118e+00,3.566754026019e-01,0.000000000000e+00
5.760000000000e-02,2.031265018060e+00,7.635751498507e-01,2.170042530243e+00,3.595692391063e-01,0.000000000000e+00
5.800000000000e-02,2.052289832888e+00,7.782766636036e-01,2.194905037419e+00,3.624683690089e-01,0.000000000000e+00
5.840000000000e-02,2.073425255709e+00,7.931874562591e-01,2.219963655509e+00,3.653727843879e-01,0.000000000000e+00
5.880000000000e-02,2.094671073386e+00,8.083096297415e-01,2.245219669256e+00,3.682824774559e-01,0.000000000000e+00
5.920000000000e-02,2.116027020442e+00,8.236452878470e-01,2.270674329672e+00,3.711974418819e-01,0.000000000000e+00
5.960000000000e-02,2.137492791636e+00,8.391965394276e-01,2.296328867145e+00,3.741176722255e-01,0.000000000000e+00
6.000000000000e-02,2.159068061499e+00,8.549655036982e-01,2.322184511769e+00,3.770431630588e-01,0.000000000000e+00
6.040000000000e-02,2.180752481575e+00,8.709543088667e-01,2.348242490466e+00,3.799739088734e-01,0.000000000000e+00
6.080000000000e-02,2.202545645984e+00,8.871650756947e-01,2.374503989084e+00,3.829099031155e-01,0.000000000000e+00
6.120000000000e-02,2.224447102788e+00,9.035999220997e-01,2.400970164812e+00,3.858511385018e-01,0.000000000000e+00
6.160000000000e-02,2.246456379380e+00,9.202609748246e-01,2.427642174259e+00,3.887976077341e-01,0.000000000000e+00
6.200000000000e-02,2.268572979166e+00,9.371503683744e-01,2.454521170156e+00,3.917493036360e-01,0.000000000000e+00
6.240000000000e-02,2.290796336595e+00,9.542702301622e-01,2.481608254324e+00,3.947062206296e-01,0.000000000000e+00
6.280000000000e-02,2.313125831488e+00,9.716226846132e-01,2.508904492713e+00,3.976683542632e-01,0.000000000000e+00
6.320000000000e-02,2.335560822428e+00,9.892098638112e-01,2.536410950521e+00,4.006357001087e-01,0.000000000000e+00
6.360000000000e-02,2.358100642220e+00,1.007033905174e+00,2.564128687295e+00,4.036082536442e-01,0.000000000000e+00
6.400000000000e-02,2.380744545360e+00,1.025096925957e+00,2.592058698769e+00,4.065860092898e-01,0.000000000000e+00
6.440000000000e-02,2.403491729538e+00,1.043401032449e+00,2.620201940399e+00,4.095689607974e-01,0.000000000000e+00
6.480000000000e-02,2.426341371430e+00,1.061948336717e+00,2.648559367008e+00,4.125571019087e-01,0.000000000000e+00
6.520000000000e-02,2.449292618069e+00,1.080740953452e+00,2.677131923794e+00,4.155504266035e-01,0.000000000000e+00
6.560000000000e-02,2.472344519671e+00,1.099780975131e+00,2.705920475033e+00,4.185489308660e-01,0.000000000000e+00
6.600000000000e-02,2.495496067819e+00,1.119070485055e+00,2.734925844520e+00,4.215526116827e-01,0.000000000000e+00
6.640000000000e-02,2.518746233244e+00,1.138611570836e+00,2.764148855746e+00,4.245614660477e-01,0.000000000000e+00
6.680000000000e-02,2.542093949805e+00,1.158406316360e+00,2.793590314169e+00,4.275754907481e-01,0.000000000000e+00
6.720000000000e-02,2.565538040517e+00,1.178456764462e+00,2.823250924563e+00,4.305946814150e-01,0.000000000000e+00
6.760000000000e-02,2.589077276952e+00,1.198764944854e+00,2.853131356780e+00,4.336190332787e-01,0.000000000000e+00
6.800000000000e-02,2.612710410518e+00,1.219332889267e+00,2.883232280631e+00,4.366485415692e-01,0.000000000000e+00
6.840000000000e-02,2.636436139453e+00,1.240162618173e+00,2.913554330526e+00,4.396832022422e-01,0.000000000000e+00
6.880000000000e-02,2.660253032351e+00,1.261256109466e+00,2.944098023129e+00,4.427230136667e-01,0.000000000000e+00
6.920000000000e-02,2.684159615199e+00,1.282615332078e+00,2.974863850657e+00,4.457679747127e-01,0.000000000000e+00
6.960000000000e-02,2.708154393444e+00,1.304242254499e+00,3.005852304614e+00,4.488180842445e-01,0.000000000000e+00
7.000000000000e-02,2.732235792511e+00,1.326138813939e+00,3.037063808964e+00,4.518733405708e-01,0.000000000000e+00
7.040000000000e-02,2.756402109746e+00,1.348306889944e+00,3.068498665485e+00,4.549337409954e-01,0.000000000000e+00
7.080000000000e-02,2.780651612099e+00,1.370748353287e+00,3.100157163098e+00,4.579992827163e-01,0.000000000000e+00
7.120000000000e-02,2.804982542229e+00,1.393465069373e+00,3.132039584963e+00,4.610699630324e-01,0.000000000000e+00
7.160000000000e-02,2.829393018386e+00,1.416458854681e+00,3.164146099581e+00,4.641457812534e-01,0.000000000000e+00
7.200000000000e-02,2.853881043240e+00,1.439731478915e+00,3.196476769873e+00,4.672267385403e-01,0.000000000000e+00
7.240000000000e-02,2.878444597563e+00,1.463284704561e+00,3.229031654822e+00,4.703128361233e-01,0.000000000000e+00
7.280000000000e-02,2.903081622240e+00,1.487120276708e+00,3.261810788931e+00,4.734040750855e-01,0.000000000000e+00
7.320000000000e-02,2.927789894373e+00,1.511239855367e+00,3.294814041193e+00,4.765004555155e-01,0.000000000000e+00
7.360000000000e-02,2.952567113659e+00,1.535645059382e+00,3.328041212044e+00,4.796019770899e-01,0.000000000000e+00
7.400000000000e-02,2.977410962610e+00,1.560337498138e+00,3.361492101488e+00,4.827086394873e-01,0.000000000000e+00
7.440000000000e-02,3.002319038956e+00,1.585318740127e+00,3.395166434724e+00,4.858204435381e-01,0.000000000000e+00
7.480000000000e-02,3.027288756368e+00,1.610590265449e+00,3.429063752337e+00,4.889373929147e-01,0.000000000000e+00
7.520000000000e-02,3.052317487444e+00,1.636153530113e+00,3.463183566930e+00,4.920594917206e-01,0.000000000000e+00
7.560000000000e-02,3.077402581903e+00,1.662009973437e+00,3.497525382740e+00,4.951867440221e-01,0.000000000000e+00
7.600000000000e-02,3.102541233981e+00,1.688160942862e+00,3.532088543278e+00,4.983191531735e-01,0.000000000000e+00
7.640000000000e-02,3.127730497543e+00,1.714607699346e+00,3.566872247210e+00,5.014567218876e-01,0.000000000000e+00
7.680000000000e-02,3.152967408488e+00,1.741351484614e+00,3.601875688021e+00,5.045994528544e-01,0.000000000000e+00
7.720000000000e-02,3.178248943920e+00,1.768393501162e+00,3.637098008643e+00,5.077473494622e-01,0.000000000000e+00
7.760000000000e-02,3.203571859547e+00,1.795734830720e+00,3.672538119822e+00,5.109004183083e-01,0.000000000000e+00
7.800000000000e-02,3.228932839437e+00,1.823376505339e+00,3.708194865675e+00,5.140586669105e-01,0.000000000000e+00
7.840000000000e-02,3.254328552414e+00,1.851319534225e+00,3.744067086052e+00,5.172221027729e-01,0.000000000000e+00
7.880000000000e-02,3.279755517824e+00,1.879564824314e+00,3.780153460575e+00,5.203907328762e-01,0.000000000000e+00
7.920000000000e-02,3.305210068516e+00,1.908113155011e+00,3.816452463918e+00,5.235645635324e-01,0.000000000000e+00
7.960000000000e-02,3.330688517064e+00,1.936965273521e+00,3.852962557374e+00,5.267436010094e-01,0.000000000000e+00
8.000000000000e-02,3.356187123654e+00,1.966121878566e+00,3.889682152870e+00,5.299278522003e-01,0.000000000000e+00
8.040000000000e-02,3.381701899847e+00,1.995583516378e+00,3.926609391099e+00,5.331173274323e-01,0.000000000000e+00
8.080000000000e-02,3.407228768498e+00,2.025350660807e+00,3.963742320095e+00,5.363120382060e-01,0.000000000000e+00
8.120000000000e-02,3.432763641626e+00,2.055423752693e+00,4.001078982275e+00,5.395119960095e-01,0.000000000000e+00
8.160000000000e-02,3.458302262297e+00,2.085803102057e+00,4.038617228453e+00,5.427172118748e-01,0.000000000000e+00
8.200000000000e-02,3.483840168745e+00,2.116488861841e+00,4.076354673438e+00,5.459276962716e-01,0.000000000000e+00
8.240000000000e-02,3.509372884406e+00,2.147481141905e+00,4.114288917497e+00,5.491434596349e-01,0.000000000000e+00
8.280000000000e-02,3.534895864708e+00,2.178779980161e+00,4.152417485788e+00,5.523645132889e-01,0.000000000000e+00
8.320000000000e-02,3.560404285249e+00,2.210385223737e+00,4.190737585645e+00,5.555908723194e-01,0.000000000000e+00
8.360000000000e-02,3.585893248582e+00,2.242296638980e+00,4.229246340355e+00,5.588225528073e-01,0.000000000000e+00
8.400000000000e-02,3.611357844635e+00,2.274513942669e+00,4.267940856830e+00,5.620595708056e-01,0.000000000000e+00
8.440000000000e-02,3.636792939181e+00,2.307036665015e+00,4.306817973423e+00,5.653019419122e-01,0.000000000000e+00
8.480000000000e-02,3.662193217704e+00,2.339864172519e+00,4.345874309001e+00,5.685496813531e-01,0.000000000000e+00
8.520000000000e-02,3.687553365317e+00,2.372995781021e+00,4.385106475196e+00,5.718028043521e-01,0.000000000000e+00
8.560000000000e-02,3.712867939525e+00,2.406430681937e+00,4.424510929281e+00,5.750613278773e-01,0.000000000000e+00
8.600000000000e-02,3.738131213382e+00,2.440167847951e+00,4.464083791176e+00,5.783252727073e-01,0.000000000000e+00
8.640000000000e-02,3.763337431067e+00,2.474206177155e+00,4.503821136229e+00,5.815946601245e-01,0.000000000000e+00
8.680000000000e-02,3.788480794971e+00,2.508544480228e+00,4.543718977131e+00,5.848695113395e-01,0.000000000000e+00
8.720000000000e-02,3.813555211591e+00,2.543181307397e+00,4.583772956217e+00,5.881498471388e-01,0.000000000000e+00
8.760000000000e-02,3.838554489615e+00,2.578115075144e+00,4.623978580230e+00,5.914356881537e-01,0.000000000000e+00
8.800000000000e-02,3.863472438002e+00,2.613344131386e+00,4.664331337743e+00,5.947270552133e-01,0.000000000000e+00
8.840000000000e-02,3.888302619690e+00,2.648866605060e+00,4.704826410580e+00,5.980239725279e-01,0.000000000000e+00
8.880000000000e-02,3.913038396720e+00,2.684680428191e+00,4.745458723424e+00,6.013264671419e-01,0.000000000000e+00
8.920000000000e-02,3.937673142966e+00,2.720783461959e+00,4.786223190335e+00,6.046345661856e-01,0.000000000000e+00
8.960000000000e-02,3.962200079009e+00,2.757173379747e+00,4.827114512013e+00,6.079482966420e-01,0.000000000000e+00
9.000000000000e-02,3.986612150450e+00,2.793847576404e+00,4.868127023640e+00,6.112676852413e-01,0.000000000000e+00
9.040000000000e-02,4.010902300698e+00,2.830803354125e+00,4.909255024489e+00,6.145927586894e-01,0.000000000000e+00
9.080000000000e-02,4.035063396406e+00,2.868037876617e+00,4.950492690099e+00,6.179235450552e-01,0.000000000000e+00
9.120000000000e-02,4.059087979845e+00,2.905548009060e+00,4.991833777388e+00,6.212600770204e-01,0.000000000000e+00
9.160000000000e-02,4.082968551337e+00,2.943330491135e+00,5.033271954827e+00,6.246023882409e-01,0.000000000000e+00
